page_id	title	tot_edits	tot_users	n_reverts	revert_users	mutual_reverts	mutual_reverting_users	M	M_final	tot_edits_reg	tot_users_reg	n_reverts_reg	revert_users_reg	mutual_reverts_reg	mutual_reverting_users_reg	M_reg	M_final_reg	sample_users
393881	Verschlüsselungsprotokoll	36	25	3	6	0	0	0	0	26	20	2	4	0	0	0	0	0
19486	Verteiltes_System	168	121	6	8	0	0	0	0	105	70	1	5	0	0	0	0	0
130260	Virtual_Local_Area_Network	713	424	99	150	0	0	0	0	322	154	5	62	0	0	0	0	0
35041	Virtual_Private_Network	1389	608	180	225	4	3	149	366	937	271	40	96	4	3	149	366	0
521861	Virtualisierung_(Informatik)	613	363	67	100	2	2	5	0	339	172	16	58	0	0	0	0	0
5406	Virtuelle_Maschine	439	283	56	80	4	4	8	24	250	158	9	44	0	0	0	0	0
5404	Virtuelle_Realität	664	392	92	130	2	2	8	0	421	220	19	67	0	0	0	0	0
5047102	Visible_Light_Communications	39	36	2	4	0	0	0	0	26	24	0	2	0	0	0	0	0
1622370	WiMAX	795	466	47	50	14	10	27	250	381	223	13	19	0	0	0	0	0
15519	World_Wide_Web_Consortium	302	205	20	35	0	0	0	0	211	133	1	18	0	0	0	0	0
