page_id	title	tot_edits	tot_users	n_reverts	revert_users	mutual_reverts	mutual_reverting_users	M	M_final	tot_edits_reg	tot_users_reg	n_reverts_reg	revert_users_reg	mutual_reverts_reg	mutual_reverting_users_reg	M_reg	M_final_reg	sample_users
22189692	Oauth	2	2	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0
49681	Ontology_(information_science)	1344	719	82	122	0	0	0	0	903	413	26	67	0	0	0	0	0
1464042	Open-source_hardware	1092	502	76	94	6	5	26	120	765	285	30	52	4	3	24	21	0
18949571	OpenBSD	2976	898	214	246	22	18	85	1494	2306	446	75	100	8	7	60	406	0
24942429	OpenFlow	176	130	5	10	0	0	0	0	127	81	1	5	0	0	0	0	0
43388	Open_Shortest_Path_First	1358	751	203	267	6	5	7	20	713	293	29	100	2	2	2	0	0
28698611	Over-the-top_media_services	376	221	25	36	0	0	0	0	250	130	10	20	0	0	0	0	0
1014669	Overlay_network	209	144	22	37	0	0	0	0	133	83	5	20	0	0	0	0	0
143320	PCI_Express	2882	1510	331	402	10	9	35	288	1546	617	55	141	6	5	30	105	0
24131	PHP	9998	4376	1829	2056	96	76	1081	81548	5921	1860	424	781	54	43	1011	43129	0
616418	PKCS	201	139	9	16	0	0	0	0	144	91	3	8	0	0	0	0	0
47017	Package_manager	685	376	30	47	0	0	0	0	467	214	7	26	0	0	0	0	0
24107	Peer-to-peer	3939	2032	757	872	30	24	249	5880	2182	880	137	336	10	7	169	1078	0
47012	Peering	499	296	38	54	2	2	4	0	295	163	8	24	0	0	0	0	0
365935	Point-to-multipoint_communication	95	56	3	5	0	0	0	0	85	49	1	3	0	0	0	0	0
41797374	Port_Control_Protocol	92	18	6	7	2	2	2	0	82	10	3	5	0	0	0	0	0
23862	Python_(programming_language)	6221	2910	1010	1141	46	41	223	8282	4127	1394	345	514	28	26	168	3822	0
38612235	QUIC	191	109	7	14	0	0	0	0	127	67	3	9	0	0	0	0	0
5664561	Quagga_(software)	108	90	2	3	0	0	0	0	67	55	1	2	0	0	0	0	0
25220	Quantum_computing	2801	1563	353	463	12	11	24	220	1779	794	66	195	4	4	7	12	0
2325953	Quantum_network	119	74	2	4	0	0	0	0	94	50	0	1	0	0	0	0	0
15426942	Quantum_technology	79	55	4	8	0	0	0	0	58	37	0	4	0	0	0	0	0
191866	RADIUS	909	517	142	177	16	10	51	460	458	223	31	77	0	0	0	0	0
43653496	RISC-V	619	192	9	14	0	0	0	0	514	113	4	9	0	0	0	0	0
3616426	Radio_access_network	42	38	4	8	0	0	0	0	27	26	1	5	0	0	0	0	0
26163	Real-time_Transport_Protocol	649	373	61	87	0	0	0	0	418	188	14	38	0	0	0	0	0
4169615	Real-time_data	81	45	17	23	0	0	0	0	49	29	2	12	0	0	0	0	0
57307302	Real_Time_Kinematic	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
596646	Recommender_system	1021	534	48	68	4	4	5	12	649	294	22	40	2	2	3	0	0
46229780	Recursive_InterNetwork_Architecture_(RINA)	37	27	0	0	0	0	0	0	30	22	0	0	0	0	0	0	0
50726041	Regulatory_technology	73	47	2	4	0	0	0	0	58	30	1	3	0	0	0	0	0
