page_id	title	tot_edits	tot_users	n_reverts	revert_users	mutual_reverts	mutual_reverting_users	M	M_final	tot_edits_reg	tot_users_reg	n_reverts_reg	revert_users_reg	mutual_reverts_reg	mutual_reverting_users_reg	M_reg	M_final_reg	sample_users
2502	Robótica	3355	1366	1153	1021	36	31	161	4836	1564	389	114	267	4	4	8	12	0
3255046	Robótica_cognitiva	34	22	2	4	0	0	0	0	21	17	1	3	0	0	0	0	0
708034	Secure_Real-time_Transport_Protocol	9	9	0	0	0	0	0	0	7	7	0	0	0	0	0	0	0
1336688	Seguimiento_de_ojos	154	62	4	8	0	0	0	0	123	45	1	5	0	0	0	0	0
8955	Seguridad_informática	2604	1166	816	781	24	21	850	1155	1221	355	76	219	0	0	0	0	0
4295079	Servicio_de_red	75	53	14	21	2	2	4	0	37	25	1	8	0	0	0	0	0
336281	Session_Description_Protocol	30	27	0	0	0	0	0	0	25	23	0	0	0	0	0	0	0
7616050	Sistema_ciberfísico	15	8	0	0	0	0	0	0	7	6	0	0	0	0	0	0	0
500694	Sistema_de_gestión_de_paquetes	89	58	7	14	0	0	0	0	70	41	2	8	0	0	0	0	0
35178	Sistema_de_nombres_de_dominio	1621	813	394	432	8	8	15	104	727	268	30	135	0	0	0	0	0
8466365	Sistema_de_posicionamiento_global	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
2402741	Sistema_de_recomendación	90	61	3	6	0	0	0	0	63	41	1	4	0	0	0	0	0
5045	Sistema_global_para_las_comunicaciones_móviles	660	432	87	133	4	4	6	8	298	156	13	58	0	0	0	0	0
225416	Stream_Control_Transmission_Protocol	87	44	1	2	0	0	0	0	64	30	0	0	0	0	0	0	0
13786	Supercomputadora	1180	540	339	320	10	9	62	513	553	183	22	96	2	2	2	0	0
6949961	Tecnología_financiera	146	78	6	10	0	0	0	0	84	38	2	5	0	0	0	0	0
882993	Tecnologías_de_la_información_y_la_comunicación	4278	1920	1322	1270	42	33	144	3960	2168	558	167	322	6	6	12	48	0
36137	Telecomunicación	1751	761	385	439	2	2	8	0	1064	293	41	142	0	0	0	0	0
6380456	Telefonía_móvil_5G	105	73	23	35	0	0	0	0	51	31	5	17	0	0	0	0	0
5045707	Teléfono_inteligente	1303	632	268	299	6	6	133	786	744	248	57	114	6	6	133	786	0
21849	Traducción_automática	569	293	70	119	0	0	0	0	359	162	4	55	0	0	0	0	0
129200	Traducción_de_direcciones_de_red	481	287	81	118	4	4	6	16	220	121	8	47	0	0	0	0	0
3966	Transport_Layer_Security	530	262	47	64	6	5	8	30	320	120	10	29	0	0	0	0	0
4578215	Twitter	2862	1357	827	814	42	35	112	3815	1703	539	177	272	12	12	35	204	0
492183	Túnel_(informática)	107	63	14	19	2	2	8	0	82	48	3	11	0	0	0	0	0
91323	VLAN	529	286	98	120	6	5	11	45	236	101	9	44	2	2	2	0	0
5280281	Vehículo_autónomo	107	57	16	19	0	0	0	0	71	33	1	8	0	0	0	0	0
5905543	Vehículo_conectado	55	21	1	2	0	0	0	0	47	16	0	1	0	0	0	0	0
6490294	Vigilancia_masiva	20	10	2	2	0	0	0	0	17	9	0	1	0	0	0	0	0
681389	Virtualización	557	294	115	134	4	4	8	12	296	122	17	53	2	2	5	0	0
6228421	Virtualización_de_funciones_de_red	43	23	0	0	0	0	0	0	31	12	0	0	0	0	0	0	0
68533	Visión_artificial	256	132	29	45	0	0	0	0	142	73	5	22	0	0	0	0	0
6858883	Visualización_de_datos	53	28	3	6	0	0	0	0	43	21	1	4	0	0	0	0	0
91805	Web_semántica	540	290	79	106	4	4	15	16	314	136	13	46	2	2	11	0	0
125029	WiMAX	1489	766	204	252	8	8	16	112	651	243	19	90	0	0	0	0	0
4945	World_Wide_Web_Consortium	259	161	29	47	0	0	0	0	157	97	1	17	0	0	0	0	0
